 SpectraID,                     Time,     [C2H2]_ppm,  [C2H2]_ppm_sd,    [C2H4]0_ppm, [C2H4]0_ppm_sd,    [C2H4]_perc, [C2H4]_perc_sd,      [NH3]_ppm,   [NH3]_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,       RD0_r_us,    RD0_r_us_sd,         RD1_us,      RD1_us_sd,       RD1_r_us,    RD1_r_us_sd,        CavHT_C,     CavHT_C_sd,        FilHT_C,     FilHT_C_sd,     GasExpHT_C,  GasExpHT_C_sd,        OrfHT_C,     OrfHT_C_sd,        TubHT_C,     TubHT_C_sd,      InletHT_C,   InletHT_C_sd,    Temp_Status, Temp_Status_sd,Analyzer_Status,Analyzer_Status_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,             HZ,          HZ_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,   bC2H4_0_AMPT,bC2H4_0_AMPT_sd,   bC2H4_0_SHFT,bC2H4_0_SHFT_sd,   bC2H4_0_STRT,bC2H4_0_STRT_sd,    bNH3_0_AMPT, bNH3_0_AMPT_sd,    bNH3_0_SHFF, bNH3_0_SHFF_sd,    bNH3_0_STRF, bNH3_0_STRF_sd,   bC2H2_0_AMPT,bC2H2_0_AMPT_sd,   bC2H2_0_SHFF,bC2H2_0_SHFF_sd,   bC2H2_0_STRF,bC2H2_0_STRF_sd,bC2H2_10_0_AMPT,bC2H2_10_0_AMPT_sd,bC2H2_10_0_SHFF,bC2H2_10_0_SHFF_sd,bC2H2_10_0_STRF,bC2H2_10_0_STRF_sd,       Fit_Flag,   N_Fits_Avg'd,      MIU_VALVE,       MIU_DESC
        35,  2016/12/08 10:31:10.860,    1.00321e+01,    0.00000e+00,    1.00259e+06,    0.00000e+00,    1.00259e+02,    0.00000e+00,    3.38031e-03,    0.00000e+00,    6.05067e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22363e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.53846e+01,    0.00000e+00,    2.09233e+00,    0.00000e+00,   -8.35704e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00359e+00,    0.00000e+00,   -1.41471e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    6.67387e-04,    0.00000e+00,   -1.41471e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    3.37073e-01,    0.00000e+00,   -1.42271e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.01799e+00,    0.00000e+00,   -1.41471e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        36,  2016/12/08 10:31:11.861,    1.00336e+01,    0.00000e+00,    1.00277e+06,    0.00000e+00,    1.00277e+02,    0.00000e+00,    2.78894e-03,    0.00000e+00,    6.05092e+01,    0.00000e+00,    4.99157e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22629e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.56250e+01,    0.00000e+00,    2.09195e+00,    0.00000e+00,   -8.35997e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00377e+00,    0.00000e+00,   -1.41603e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    5.50630e-04,    0.00000e+00,   -1.41603e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    3.60384e-01,    0.00000e+00,   -1.42403e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.01207e+00,    0.00000e+00,   -1.41603e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        37,  2016/12/08 10:31:12.862,    1.00317e+01,    0.00000e+00,    1.00257e+06,    0.00000e+00,    1.00257e+02,    0.00000e+00,    1.38863e-03,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22446e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.56250e+01,    0.00000e+00,    2.09202e+00,    0.00000e+00,   -8.36471e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00357e+00,    0.00000e+00,   -1.41374e+00,    0.00000e+00,    1.00023e+00,    0.00000e+00,    2.74162e-04,    0.00000e+00,   -1.41374e+00,    0.00000e+00,    1.00023e+00,    0.00000e+00,    2.87037e-01,    0.00000e+00,   -1.42174e+00,    0.00000e+00,    1.00023e+00,    0.00000e+00,    1.03103e+00,    0.00000e+00,   -1.41374e+00,    0.00000e+00,    1.00023e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        38,  2016/12/08 10:31:13.863,    1.00324e+01,    0.00000e+00,    1.00225e+06,    0.00000e+00,    1.00225e+02,    0.00000e+00,    1.25509e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99167e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22415e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.56250e+01,    0.00000e+00,    2.09156e+00,    0.00000e+00,   -8.37222e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00325e+00,    0.00000e+00,   -1.41222e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.47797e-04,    0.00000e+00,   -1.41222e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.77130e-01,    0.00000e+00,   -1.42022e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.03370e+00,    0.00000e+00,   -1.41222e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        39,  2016/12/08 10:31:14.864,    1.00348e+01,    0.00000e+00,    1.00265e+06,    0.00000e+00,    1.00265e+02,    0.00000e+00,    1.03522e-02,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99174e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22519e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.49254e+01,    0.00000e+00,    2.09188e+00,    0.00000e+00,   -8.37326e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00366e+00,    0.00000e+00,   -1.41398e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    2.04386e-03,    0.00000e+00,   -1.41398e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    3.10560e-01,    0.00000e+00,   -1.42198e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    1.02522e+00,    0.00000e+00,   -1.41398e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        40,  2016/12/08 10:31:15.865,    1.00332e+01,    0.00000e+00,    1.00232e+06,    0.00000e+00,    1.00232e+02,    0.00000e+00,    3.60018e-03,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99167e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22382e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.42857e+01,    0.00000e+00,    2.09202e+00,    0.00000e+00,   -8.36637e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00332e+00,    0.00000e+00,   -1.41473e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    7.10796e-04,    0.00000e+00,   -1.41473e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    3.08196e-01,    0.00000e+00,   -1.42273e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.02567e+00,    0.00000e+00,   -1.41473e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        41,  2016/12/08 10:31:16.867,    1.00301e+01,    0.00000e+00,    1.00240e+06,    0.00000e+00,    1.00240e+02,    0.00000e+00,    1.63885e-02,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99176e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22488e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.28205e+01,    0.00000e+00,    2.09158e+00,    0.00000e+00,   -8.37756e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00341e+00,    0.00000e+00,   -1.41394e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    3.23563e-03,    0.00000e+00,   -1.41394e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    2.69172e-01,    0.00000e+00,   -1.42194e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    1.03552e+00,    0.00000e+00,   -1.41394e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        42,  2016/12/08 10:31:17.868,    1.00324e+01,    0.00000e+00,    1.00235e+06,    0.00000e+00,    1.00235e+02,    0.00000e+00,    4.79185e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99157e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22394e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    9.61538e+00,    0.00000e+00,    2.09199e+00,    0.00000e+00,   -8.36710e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00335e+00,    0.00000e+00,   -1.41345e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    9.46072e-04,    0.00000e+00,   -1.41345e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.91792e-01,    0.00000e+00,   -1.42145e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.02987e+00,    0.00000e+00,   -1.41345e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        43,  2016/12/08 10:31:18.870,    1.00322e+01,    0.00000e+00,    1.00251e+06,    0.00000e+00,    1.00251e+02,    0.00000e+00,    6.78618e-03,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99169e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22430e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.44928e+01,    0.00000e+00,    2.09182e+00,    0.00000e+00,   -8.36809e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00351e+00,    0.00000e+00,   -1.41290e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    1.33982e-03,    0.00000e+00,   -1.41290e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    2.87914e-01,    0.00000e+00,   -1.42090e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    1.03085e+00,    0.00000e+00,   -1.41290e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        44,  2016/12/08 10:31:19.870,    1.00341e+01,    0.00000e+00,    1.00257e+06,    0.00000e+00,    1.00257e+02,    0.00000e+00,    6.12810e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99159e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22412e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.23457e+01,    0.00000e+00,    2.09180e+00,    0.00000e+00,   -8.37670e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00357e+00,    0.00000e+00,   -1.41377e+00,    0.00000e+00,    1.00009e+00,    0.00000e+00,    1.20989e-03,    0.00000e+00,   -1.41377e+00,    0.00000e+00,    1.00009e+00,    0.00000e+00,    2.39824e-01,    0.00000e+00,   -1.42177e+00,    0.00000e+00,    1.00009e+00,    0.00000e+00,    1.04363e+00,    0.00000e+00,   -1.41377e+00,    0.00000e+00,    1.00009e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        45,  2016/12/08 10:31:20.871,    1.00320e+01,    0.00000e+00,    1.00260e+06,    0.00000e+00,    1.00260e+02,    0.00000e+00,    7.51503e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99174e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22336e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.47059e+01,    0.00000e+00,    2.09229e+00,    0.00000e+00,   -8.36766e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00360e+00,    0.00000e+00,   -1.41400e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.48372e-03,    0.00000e+00,   -1.41400e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    3.28902e-01,    0.00000e+00,   -1.42200e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.02012e+00,    0.00000e+00,   -1.41400e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        46,  2016/12/08 10:31:21.873,    1.00314e+01,    0.00000e+00,    1.00228e+06,    0.00000e+00,    1.00228e+02,    0.00000e+00,    2.94247e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99157e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22327e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.47059e+01,    0.00000e+00,    2.09154e+00,    0.00000e+00,   -8.36921e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00328e+00,    0.00000e+00,   -1.41392e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    5.80942e-04,    0.00000e+00,   -1.41392e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.99639e-01,    0.00000e+00,   -1.42192e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.02770e+00,    0.00000e+00,   -1.41392e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        47,  2016/12/08 10:31:22.874,    1.00298e+01,    0.00000e+00,    1.00192e+06,    0.00000e+00,    1.00192e+02,    0.00000e+00,    9.51637e-04,    0.00000e+00,    6.05086e+01,    0.00000e+00,    4.99167e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22482e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.44928e+01,    0.00000e+00,    2.09135e+00,    0.00000e+00,   -8.37166e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00292e+00,    0.00000e+00,   -1.41484e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.87885e-04,    0.00000e+00,   -1.41484e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    3.06343e-01,    0.00000e+00,   -1.42284e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.02578e+00,    0.00000e+00,   -1.41484e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        48,  2016/12/08 10:31:23.875,    1.00316e+01,    0.00000e+00,    1.00223e+06,    0.00000e+00,    1.00223e+02,    0.00000e+00,    4.20695e-03,    0.00000e+00,    6.05092e+01,    0.00000e+00,    4.99147e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22485e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09158e+00,    0.00000e+00,   -8.36919e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00323e+00,    0.00000e+00,   -1.41456e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    8.30592e-04,    0.00000e+00,   -1.41456e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    2.83047e-01,    0.00000e+00,   -1.42256e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    1.03205e+00,    0.00000e+00,   -1.41456e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        49,  2016/12/08 10:31:24.877,    1.00343e+01,    0.00000e+00,    1.00245e+06,    0.00000e+00,    1.00245e+02,    0.00000e+00,    7.78267e-04,    0.00000e+00,    6.05095e+01,    0.00000e+00,    4.99159e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22464e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.44928e+01,    0.00000e+00,    2.09174e+00,    0.00000e+00,   -8.37065e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00345e+00,    0.00000e+00,   -1.41542e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    1.53656e-04,    0.00000e+00,   -1.41542e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    2.93458e-01,    0.00000e+00,   -1.42342e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,    1.02963e+00,    0.00000e+00,   -1.41542e+00,    0.00000e+00,    1.00013e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        50,  2016/12/08 10:31:25.878,    1.00285e+01,    0.00000e+00,    1.00178e+06,    0.00000e+00,    1.00178e+02,    0.00000e+00,    6.51766e-03,    0.00000e+00,    6.05067e+01,    0.00000e+00,    4.99162e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22327e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.29870e+01,    0.00000e+00,    2.09145e+00,    0.00000e+00,   -8.36524e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00278e+00,    0.00000e+00,   -1.41191e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.28680e-03,    0.00000e+00,   -1.41191e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    2.86576e-01,    0.00000e+00,   -1.41991e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.03079e+00,    0.00000e+00,   -1.41191e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,              3,              1,             -1,       Disabled
        51,  2016/12/08 10:31:26.879,    1.00311e+01,    0.00000e+00,    1.00221e+06,    0.00000e+00,    1.00221e+02,    0.00000e+00,    8.68386e-03,    0.00000e+00,    6.05086e+01,    0.00000e+00,    4.99159e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22482e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.36986e+01,    0.00000e+00,    2.09137e+00,    0.00000e+00,   -8.37061e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00322e+00,    0.00000e+00,   -1.41437e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.71448e-03,    0.00000e+00,   -1.41437e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    3.35225e-01,    0.00000e+00,   -1.42237e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.01837e+00,    0.00000e+00,   -1.41437e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
